path,categories,uz,total_hits,ext
dataset3/osn_r.pdf,{},нет признаков,0,pdf
dataset3/2025-2.pdf,"{""обычные"": 10, ""государственные"": 1, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,13,pdf
dataset3/%D0%9F%D0%90%D0%9C%D0%AF%D0%A2%D0%9A%D0%90%20%D0%B4%D0%BB%D1%8F%20%D0%BF%D1%80%D0%B8%D0%B5%D0%B7%D0%B6%D0%B0%D1%8E%D1%89%D0%B8%D1%85%202025.pdf,"{""обычные"": 13, ""специальные"": 1}",УЗ-1,14,pdf
dataset3/Letter_approval_the_Order_458.pdf,{},нет признаков,0,pdf
dataset3/ОС_06.03.02.pdf,{},нет признаков,0,pdf
dataset3/v.pdf,{},нет признаков,0,pdf
dataset3/%D0%A0%D0%90%D0%A1_153-%D0%A0.pdf,"{""обычные"": 2}",УЗ-4,2,pdf
dataset3/%D0%A0384.pdf,{},нет признаков,0,pdf
dataset3/040301_B_3_09082017.pdf,{},нет признаков,0,pdf
dataset3/Protokol_04_02_2021.pdf,"{""обычные"": 7, ""специальные"": 1}",УЗ-1,8,pdf
dataset3/Свидетельство 46.04.01.pdf,{},нет признаков,0,pdf
dataset3/4a2be25626609e594edc147261ef747d.pdf,"{""обычные"": 8, ""специальные"": 1}",УЗ-1,9,pdf
dataset3/РАСП728-Р_10.07.2025.pdf,{},нет признаков,0,pdf
dataset3/P248_2022.pdf,"{""обычные"": 2, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,4,pdf
dataset3/edvr4ufwv5zh72zrpiplz60e2rtwethf.pdf,"{""обычные"": 7, ""специальные"": 1}",УЗ-1,8,pdf
dataset3/1C_University-input_errors.pdf,{},нет признаков,0,pdf
dataset3/pril3_5.pdf,{},нет признаков,0,pdf
dataset3/P1011.pdf,{},нет признаков,0,pdf
dataset3/ris_zhiv.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/Protokol_3_30.05.2023.pdf,{},нет признаков,0,pdf
dataset3/P95-OD_o_fakultete.pdf,{},нет признаков,0,pdf
dataset3/sved_o_d_g_2017.xls,"{""обычные"": 5}",УЗ-3,5,xls
dataset3/geo_inf.pdf,"{""обычные"": 6}",УЗ-3,6,pdf
dataset3/Свидетельство 44.03.05.pdf,{},нет признаков,0,pdf
dataset3/П224-ОД 02.03.03.pdf,{},нет признаков,0,pdf
dataset3/informatika.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/pravila_priema_asp_2025.pdf,{},нет признаков,0,pdf
dataset3/Свидетельство 38.04.02.pdf,{},нет признаков,0,pdf
dataset3/15.03.04_Автоматизация технологических процессов и производств_П210-ОД_ПИШ.pdf,{},нет признаков,0,pdf
dataset3/CMTF_oral_exam.pdf,{},нет признаков,0,pdf
dataset3/Prikaz П1421.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/President_Grants-2018-info.rtf,"{""обычные"": 1}",УЗ-4,1,rtf
dataset3/stranoved.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/2.2.2.pdf,{},нет признаков,0,pdf
dataset3/P1026.pdf,{},нет признаков,0,pdf
dataset3/ОС 04.05.01 Фундаментальная и прикладная химия.pdf,{},нет признаков,0,pdf
dataset3/protokol_21.pdf,"{""обычные"": 7, ""специальные"": 1}",УЗ-1,8,pdf
dataset3/050406_M_3_22082020.pdf,{},нет признаков,0,pdf
dataset3/110401_М_3_17062021.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/П225-ОД 09.03.01.pdf,{},нет признаков,0,pdf
dataset3/фототека1.pdf,{},нет признаков,0,pdf
dataset3/Политика_СВА_в_отношении_обработки_ПДн_2025.pdf,{},нет признаков,0,pdf
dataset3/dog_pril13.pdf,{},нет признаков,0,pdf
dataset3/programm.pdf,{},нет признаков,0,pdf
dataset3/20230412_103613_page-0001.pdf,{},нет признаков,0,pdf
dataset3/p103od2016.pdf,{},нет признаков,0,pdf
dataset3/П1366 07.04.02 Реконструкция и реставрация архитектурного наследия.pdf,{},нет признаков,0,pdf
dataset3/П27-ОД_40.03.01 Юриспруденция.pdf,{},нет признаков,0,pdf
dataset3/09.03.02 Информац.системы и технологии.pdf,{},нет признаков,0,pdf
dataset3/Wiley.docx,"{""обычные"": 1}",УЗ-4,1,docx
dataset3/_%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%B8%D0%B5%20%D0%B2%20%D0%9F%D0%98%D0%A0%20%D0%B3%D0%BE%D1%81%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9.doc,{},нет признаков,0,doc
dataset3/44.04.01_sov_obr.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/p1326_10.06.2024.pdf,{},нет признаков,0,pdf
dataset3/spec_him.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/07.04.03.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/4.1.3.pdf,"{""обычные"": 2}",УЗ-4,2,pdf
dataset3/%D0%9F%D0%A4%D0%A5%D0%94%202022%20%20%20%D0%B8%D0%B7%D0%BC%2001%20%D1%81%20%D0%BE%D1%82%D1%82%D0%B8%D1%81%D0%BA%D0%BE%D0%BC.pdf,"{""обычные"": 6, ""государственные"": 1, ""специальные"": 1}",УЗ-1,8,pdf
dataset3/148a20df-e83f-463f-b4bc-77423b297f12-%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0.pdf,{},нет признаков,0,pdf
dataset3/pr7.pdf,{},нет признаков,0,pdf
dataset3/Competitions_list-2017_22.08-info.pdf,{},нет признаков,0,pdf
dataset3/П1131 СПО граждане РФ и соотечественники.pdf,{},нет признаков,0,pdf
dataset3/StateTask_report_2015-info.pdf,{},нет признаков,0,pdf
dataset3/2.3.5.pdf,{},нет признаков,0,pdf
dataset3/anatom_fiziolog.pdf,{},нет признаков,0,pdf
dataset3/ОС_06.03.01.pdf,{},нет признаков,0,pdf
dataset3/mag_lk_2025.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/060402_M_3_20082020.pdf,{},нет признаков,0,pdf
dataset3/070302_B_3_03072017.pdf,{},нет признаков,0,pdf
dataset3/pol_irtsu.pdf,{},нет признаков,0,pdf
dataset3/Otchet_mezhdunarodnaya_deyatelnost_2016.pdf,"{""обычные"": 37, ""специальные"": 1}",УЗ-1,38,pdf
dataset3/sved_o_d_n_2015.xls,"{""обычные"": 5}",УЗ-3,5,xls
dataset3/П1100 подготовка НПК в аспирантуре граджан РФ.pdf,{},нет признаков,0,pdf
dataset3/Procurement%20in%20Focus.pdf,{},нет признаков,0,pdf
dataset3/П228-ОД 10.03.01.pdf,{},нет признаков,0,pdf
dataset3/rating_izmentniya_2023.pdf,{},нет признаков,0,pdf
dataset3/09.04.04 Программная инженерия.pdf,{},нет признаков,0,pdf
dataset3/Protokol N3 01.07.21.pdf,{},нет признаков,0,pdf
dataset3/Call-for-papers_2024.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/Для сайта ЮФУ1.pdf,{},нет признаков,0,pdf
dataset3/matematika.pdf,"{""обычные"": 1, ""специальные"": 1}",УЗ-1,2,pdf
dataset3/it_resh.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/Highlights 18.pdf,"{""обычные"": 16}",УЗ-3,16,pdf
dataset3/requisites.pdf,"{""обычные"": 17, ""государственные"": 5, ""платёжные"": 1}",УЗ-2,23,pdf
"dataset3/П1564%20Порядок%20применения%20ЭО,%20ДОТ%20при%20реализации%20ОП.pdf",{},нет признаков,0,pdf
dataset3/Aula_Hispanica_rus_2015.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/2015p.pdf,{},нет признаков,0,pdf
dataset3/inf_teh.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/Instr_test_2025.pdf,"{""обычные"": 2}",УЗ-4,2,pdf
dataset3/p1312_07.06.2024.pdf,{},нет признаков,0,pdf
dataset3/54.04.01.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/02-06.1-1112.pdf,{},нет признаков,0,pdf
dataset3/2.pdf,{},нет признаков,0,pdf
dataset3/14-909.pdf,{},нет признаков,0,pdf
dataset3/020302_B_3_06012018.pdf,{},нет признаков,0,pdf
dataset3/P142_22.05.2023.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/poryadok asp 1259.docx,"{""обычные"": 4, ""специальные"": 1}",УЗ-1,5,docx
dataset3/BAKSPEC.docx,"{""обычные"": 5, ""биометрические"": 1}",УЗ-1,6,docx
dataset3/П1075.pdf,{},нет признаков,0,pdf
dataset3/p1311_07.06.2024.pdf,{},нет признаков,0,pdf
dataset3/P984.pdf,{},нет признаков,0,pdf
dataset3/П114-ОД.pdf,"{""обычные"": 5, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,7,pdf
dataset3/KD_SPA_2023.pdf,"{""обычные"": 10}",УЗ-3,10,pdf
dataset3/chislen0603.pdf,"{""обычные"": 10}",УЗ-3,10,pdf
dataset3/ОС_02.03.02.pdf,{},нет признаков,0,pdf
dataset3/National_association_scientific_publications_conf-info.pdf,{},нет признаков,0,pdf
dataset3/ОС_05.03.06.pdf,{},нет признаков,0,pdf
dataset3/instr_PNO.pdf,{},нет признаков,0,pdf
dataset3/P300.pdf,{},нет признаков,0,pdf
dataset3/723-30-07-2014.pdf,{},нет признаков,0,pdf
dataset3/Birlo2015.pdf,{},нет признаков,0,pdf
dataset3/rating_izmentniya_2022.pdf,{},нет признаков,0,pdf
dataset3/Horario_Aula_Hispanica_octubre-diciembre_2020.doc,{},нет признаков,0,doc
dataset3/eko_mon.pdf,"{""обычные"": 8, ""специальные"": 1}",УЗ-1,9,pdf
dataset3/П445_11.03.2025.pdf,{},нет признаков,0,pdf
dataset3/gl_V_exam_P120-OD_reglament_PK.pdf,"{""обычные"": 5, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,7,pdf
dataset3/P406.pdf,{},нет признаков,0,pdf
dataset3/%D0%9F%D1%83%D0%B1%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20%D0%BE%D1%82%D1%87%D1%91%D1%82%20%D0%A2%D0%9A%20%D0%AE%D0%A4%D0%A3.pdf,"{""обычные"": 6, ""специальные"": 1}",УЗ-1,7,pdf
dataset3/P321-OD_APP.pdf,{},нет признаков,0,pdf
dataset3/Pravila_priema_2025_na_sait.pdf,"{""обычные"": 5, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,7,pdf
dataset3/61b9f79201508466062515.pdf,{},нет признаков,0,pdf
dataset3/Akkr_lyceum_29.05.17_0.pdf,{},нет признаков,0,pdf
dataset3/psih_obr.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/sved_o_d_gb_2017.xls,"{""обычные"": 5}",УЗ-3,5,xls
dataset3/StS6_rezerv.pdf,{},нет признаков,0,pdf
dataset3/rffi_competitions_list-2018_13.02-info.pdf,{},нет признаков,0,pdf
dataset3/%D0%A0%D0%90%D0%A1_1532-%D1%80.pdf,{},нет признаков,0,pdf
dataset3/110501_C_3_09032018.pdf,{},нет признаков,0,pdf
dataset3/sved_o_d_n_2017.xls,"{""обычные"": 6, ""специальные"": 1}",УЗ-1,7,xls
dataset3/27.04.06.pdf,"{""обычные"": 1}",УЗ-4,1,pdf
dataset3/доп. об изменении цены_2ред.doc,{},нет признаков,0,doc
dataset3/podiadok-priema-bakalavr-spets-2025.pdf,{},нет признаков,0,pdf
dataset3/08112019_licmed.pdf,{},нет признаков,0,pdf
dataset3/p37-od2015.pdf,{},нет признаков,0,pdf
dataset3/StS6_pobediteli.pdf,{},нет признаков,0,pdf
dataset3/social2024.pdf,"{""обычные"": 1, ""специальные"": 1}",УЗ-1,2,pdf
dataset3/090301_B_3_12102017.pdf,{},нет признаков,0,pdf
dataset3/44.04.01_ped_nach.pdf,"{""обычные"": 6}",УЗ-3,6,pdf
dataset3/Russian_Cultural_Studies.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/090302_B_3_17102017.pdf,{},нет признаков,0,pdf
dataset3/%D0%98%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%B2%20%D0%A3%D1%81%D1%82%D0%B0%D0%B2%20%D0%BE%D1%82%2028%20%D0%BC%D0%B0%D1%80%D1%82%D0%B0%202022.pdf,{},нет признаков,0,pdf
dataset3/20200322_174842.pdf,{},нет признаков,0,pdf
dataset3/protokol_19.pdf,{},нет признаков,0,pdf
dataset3/ipa2014%20(1).docx,"{""обычные"": 5}",УЗ-3,5,docx
dataset3/П760 Подготовительное отделение Подфак.pdf,{},нет признаков,0,pdf
dataset3/Изм в устав 2020 с отметкой налоговой.pdf,{},нет признаков,0,pdf
"dataset3/Приказ ФСТЭК России от 03_05.2023 N 74  Об утверждении требований оформлению заявления о предоставлении лицензии, разрешения.docx","{""обычные"": 7}",УЗ-3,7,docx
dataset3/Pril_1.9.pdf,{},нет признаков,0,pdf
dataset3/spisok%20finalistov-1%20(1).docx,"{""обычные"": 5, ""биометрические"": 1, ""специальные"": 1}",УЗ-1,7,docx
dataset3/Индивидуальный план работы аспиранта для набора 2022 г. (5).docx,"{""обычные"": 5}",УЗ-3,5,docx
dataset3/1.2.1.pdf,"{""обычные"": 6, ""специальные"": 1}",УЗ-1,7,pdf
dataset3/41.04.05_International_Communication.pdf,"{""обычные"": 6, ""специальные"": 1}",УЗ-1,7,pdf
dataset3/П200-ОД 27.04.03.pdf,{},нет признаков,0,pdf
dataset3/Ecosystems.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
dataset3/R469_15.05.2024.pdf,{},нет признаков,0,pdf
dataset3/Устав Российского Союза ректоров.pdf,{},нет признаков,0,pdf
dataset3/umn_gor.pdf,"{""обычные"": 5}",УЗ-3,5,pdf
dataset3/5.3.5.pdf,"{""обычные"": 5, ""специальные"": 1}",УЗ-1,6,pdf
